Probe	dis_tumor_1	dis_tumor_2	dis_tumor_3	dis_tumor_4	dis_tumor_5	dis_tumor_6	dis_tumor_7	dis_tumor_8	dis_tumor_9	dis_tumor_10	dis_tumor_11	dis_tumor_12	dis_tumor_13	dis_tumor_14	dis_tumor_15	dis_tumor_16	dis_tumor_17	dis_tumor_18	dis_tumor_19	dis_tumor_20	dis_tumor_21	dis_tumor_22	dis_tumor_23	dis_tumor_24	dis_tumor_25	dis_tumor_26	dis_tumor_27	dis_tumor_28	dis_tumor_29	dis_tumor_30	dis_tumor_31	dis_tumor_32	dis_tumor_33	dis_tumor_34	dis_tumor_35	dis_control_1	dis_control_2	dis_control_3	dis_control_4	dis_control_5	dis_control_6	dis_control_7	dis_control_8	dis_control_9	dis_control_10	dis_control_11	dis_control_12	dis_control_13	dis_control_14	dis_control_15	dis_control_16	dis_control_17	dis_control_18	dis_control_19	dis_control_20	dis_control_21	dis_control_22	dis_control_23	dis_control_24	dis_control_25	dis_control_26	dis_control_27	dis_control_28	dis_control_29	dis_control_30	dis_control_31	dis_control_32	dis_control_33	dis_control_34	dis_control_35
213451_x_at	6.05406494505494	5.58147989010989	5.80894956043956	5.97032351648352	6.22117274725275	5.74464384615384	6.08383516483516	5.88080373626374	5.94121604395605	6.06294912087912	5.93203087912088	6.16124714285714	5.6538643956044	5.95930626373626	8.29140879120879	5.5619521978022	5.72471230769231	5.79731857142857	5.81590538461538	6.41271571428572	6.5495654945055	7.49819203296703	5.34415296703297	5.99596923076923	5.06356516483517	8.17013373626374	7.69546214285715	5.84637516483517	6.49945274725274	6.48443681318681	5.36181692307692	5.6668067032967	6.47883	5.52749857142857	5.65486263736264	9.30163956043956	9.66567318681319	9.82367571428571	9.68928010989011	10.2536537362637	10.0025221428571	8.45588681318682	10.2647923076923	9.31427142857143	10.3513373626374	9.3385143956044	9.51077802197802	9.76592274725274	9.01419802197802	9.1613712087912	9.65098945054945	9.27609648351649	9.87411725274725	9.1761956043956	9.13222725274725	9.43524208791209	9.00898230769231	8.43564318681319	8.05941318681319	9.16175571428571	10.1583598901099	10.1487125274725	9.14382417582418	9.09625483516484	10.0152095604396	9.43564329670329	9.62682857142857	9.3378432967033	9.76424978021978	9.51077802197802
232122_s_at	3.80874802197802	3.46055912087912	4.7083617032967	4.86238087912088	3.91895131868132	4.41667395604395	5.23613175824176	5.10810340659341	6.47294791208791	3.30252483516484	4.47944494505495	4.51236296703297	3.77918274725275	3.94198384615385	4.91840318681319	3.53485868131868	3.85292373626374	4.00790835164835	4.93368296703297	6.8347921978022	5.2475078021978	5.75639098901099	4.24901505494506	4.26058252747253	3.8625156043956	4.74335604395604	6.66127912087912	4.29167703296703	5.26715406593407	5.65697153846154	3.6808754945055	4.05796406593407	4.12205769230769	4.13014659340659	3.47975120879121	9.30858989010989	8.84052538461538	8.67881087912088	8.76868373626374	8.14206549450549	8.56957637362638	9.01800456043956	8.99159054945055	6.95359582417583	8.95200593406594	8.43788516483516	8.79580758241758	8.60638637362638	8.28917538461539	9.58492967032967	8.38573758241759	9.01491131868132	8.10435142857143	8.48965274725275	8.32605164835165	8.67671637362637	5.78515604395604	8.48020362637362	8.8782487912088	8.88710428571429	8.34914032967033	7.87903736263736	8.90263532967033	8.96140417582418	8.81987725274725	8.75627153846154	8.60613659340659	9.00790373626373	8.84852615384615	8.77853450549451
AFFX-HUMGAPDH/M33197_3_at	13.6531241758242	14.1981945054945	14.0004252747253	13.8064076923077	13.2849208791209	13.8760120879121	13.7573395604396	13.731021978022	13.5793681318681	14.1276230769231	13.5851714285714	13.7874428571429	14.0004252747253	13.4688483516484	13.6531241758242	13.7942120879121	13.7369527472527	14.2195835164835	13.7942120879121	13.5510879120879	13.4790648351648	14.074756043956	13.6531241758242	13.7188648351648	13.533332967033	13.6592241758242	13.8842296703297	13.7722659340659	13.7722659340659	13.4739615384615	14.3800186813187	13.6432241758242	13.8213714285714	14.1276230769231	14.0440307692308	12.225089010989	12.5294681318681	12.6900934065934	12.3843307692308	12.6110527472527	12.8385395604396	13.100667032967	13.0303703296703	13.1128153846154	12.6837241758242	12.6061417582418	12.4783868131868	12.5166714285714	12.6790637362637	12.6154076923077	12.9763967032967	12.3843307692308	12.5834076923077	12.1852901098901	12.416510989011	12.9647582417582	12.8103813186813	12.4866681318681	12.9516758241758	12.8444065934066	12.8151296703297	12.6333318681319	12.520943956044	12.4642296703297	12.7851340659341	12.5564912087912	12.7359076923077	12.5386747252747	12.3794549450549	12.5519956043956
208609_s_at	4.68191681318681	4.49145285714286	4.95146021978022	4.85000417582418	5.07777538461538	5.14003153846154	5.05938659340659	5.06162120879121	5.12626010989011	4.82205120879121	5.01268604395604	4.82255912087912	4.8691756043956	4.74511758241758	6.28953967032967	5.09441230769231	4.70830659340659	5.09150494505494	5.03535912087912	5.81659505494505	5.36635076923077	5.54790615384616	4.83957846153846	4.8956132967033	5.29681857142857	6.29884494505495	5.75995373626374	4.87094615384616	5.36373153846154	5.42138038461538	4.72563604395604	4.58804197802198	5.48739186813187	4.85893846153846	4.81113631868132	7.36769703296703	7.29244065934066	7.56475450549451	7.62809241758242	7.88871516483517	7.91898445054945	6.24436846153846	7.29568164835165	7.36332516483516	7.47460098901099	7.23924934065934	7.74609725274725	7.46973560439561	7.01877758241758	6.75589549450549	7.47710692307692	7.57886164835165	8.14868813186813	7.54832703296703	7.33646912087912	6.88026989010989	7.18547164835165	6.60316604395604	6.22702362637363	6.66203120879121	7.81083153846153	7.96121813186813	7.33828021978022	7.42540230769231	6.99089659340659	7.64130571428572	6.7203389010989	6.55148857142857	7.64456208791208	6.9132045054945
213900_at	4.60987318681319	4.99499186813187	5.30790692307692	5.54686032967033	6.4003543956044	5.5039356043956	4.86642065934066	4.87858714285714	5.46597087912088	5.36478406593407	6.24455263736264	5.4777689010989	5.03322153846154	6.16846725274725	5.53246027472528	5.08109604395604	4.40044252747253	4.88133923076923	5.04494373626374	6.2426567032967	6.91311252747253	5.94121604395605	4.86558901098901	4.95822	4.08639351648352	5.3457367032967	6.88987241758242	5.20592494505495	4.55240758241758	5.42027912087912	4.66167126373626	5.04618285714286	4.83102923076923	5.58072736263736	4.09688285714286	8.6646054945055	9.1776210989011	8.53639351648352	9.22445934065934	8.75919505494505	8.98178120879121	8.04801967032967	8.55761164835165	6.57668846153846	9.01707868131868	7.59075879120879	8.70800483516483	8.45588681318682	8.80197571428572	8.68326978021978	7.19920483516484	8.84620296703297	8.23904208791209	8.43087384615385	8.23536593406594	8.29902538461539	6.62951054945055	7.96418923076923	7.46645769230769	8.5822565934066	8.63859010989011	8.42774285714285	8.63308032967033	9.31975428571429	9.25375285714286	9.00639252747253	8.77490934065935	8.74242296703297	8.35614373626374	9.04364901098901
209469_at	4.17748340659341	4.01879912087912	3.92003626373626	4.00442879120879	3.98668846153846	3.86866472527473	4.3502365934066	3.92384054945055	3.86860208791209	3.65451142857143	3.82516868131868	3.87650846153846	3.71729467032967	3.74201	4.42365505494505	3.3540467032967	4.48711703296703	3.96668824175824	3.9212378021978	4.22677093406593	4.05493461538461	5.08463747252747	4.05809769230769	3.92189923076923	3.57695604395604	4.11250791208791	6.45280857142857	3.69022307692308	4.2031110989011	4.13000901098901	3.65641747252747	3.69103197802198	3.99153758241758	3.73751747252747	4.05789615384615	8.78483450549451	8.81439681318682	7.57021692307692	8.33848351648352	8.01857934065934	7.37474098901099	6.4332821978022	8.24393065934066	5.38623285714286	8.03517296703297	7.78313043956045	8.55655164835165	8.29978065934066	8.05757296703297	8.84955450549451	6.09785131868132	8.27080098901099	7.89281230769231	8.61564923076923	8.4314554945055	7.21285637362637	7.60034516483517	7.42197571428571	5.83527725274726	8.08477120879121	8.46200912087912	7.02544329670329	8.62907142857143	8.28653208791209	9.17046549450549	8.92591362637363	8.61552340659341	8.26649747252747	8.26758252747253	8.1799034065934
AFFX-HUMGAPDH/M33197_5_at	13.1128153846154	13.9029120879121	13.6777076923077	13.2347120879121	12.6436604395604	13.1861505494505	13.1861505494505	13.2111989010989	13.1593967032967	13.5851714285714	12.9268945054945	13.4171417582418	13.432032967033	12.9994186813187	12.8385395604396	13.2609692307692	13.248821978022	13.6267571428571	13.3435956043956	12.8296417582418	12.2026340659341	13.5793681318681	12.9994186813187	13.3047714285714	12.7851340659341	12.8335230769231	13.3281681318681	13.1267417582418	13.2250483516484	13.0857714285714	13.7369527472527	13.2178791208791	13.100667032967	13.8064076923077	13.6025527472527	11.3033087912088	11.4169087912088	12.0667010989011	11.7373659340659	11.7003351648352	11.1931010989011	11.2866758241758	11.1345538461538	12.1286362637363	10.9713747252747	12.0404846153846	11.7576208791209	11.5745384615385	11.947421978022	11.672378021978	12.2214164835165	11.6243824175824	11.9282071428571	11.7104923076923	11.7346956043956	11.2278846153846	12.0432604395604	11.6743340659341	11.5293252747253	11.7179527472527	11.9534153846154	11.9203208791209	11.7930296703297	12.0532835164835	10.9947538461538	11.7373659340659	11.3085252747253	11.1489978021978	11.6094703296703	11.1832571428571
206093_x_at	5.89736972527473	5.70136505494506	5.07736527472527	5.97613615384615	6.41904637362638	5.99111549450549	6.15658521978022	6.3284143956044	6.35107835164835	5.8626378021978	5.74600912087912	5.90387972527473	5.67625615384615	6.08985736263736	8.03167857142857	5.20381505494505	5.39071208791208	6.25654505494506	5.49285747252747	6.5121589010989	6.83460934065934	7.39464824175824	5.78699406593406	5.61509186813187	5.23379494505495	8.12918692307692	7.58975142857143	6.01535373626374	6.71570340659341	6.18724164835165	5.70860582417582	5.37320769230769	6.69788516483517	5.50410978021978	5.44223483516484	9.3325817032967	9.57842846153847	9.65261153846154	9.6378889010989	10.0792993406593	9.75080659340659	8.30721670329671	10.0617791208791	9.11659813186813	10.2280369230769	9.25594351648351	9.30025098901099	9.59164846153846	8.88096593406594	8.96896637362637	9.27183373626374	9.1776210989011	9.75356703296703	8.8822510989011	8.82038681318682	9.29940384615384	8.88170043956044	8.48607956043956	7.89736197802198	9.01630912087912	9.96450879120879	10.0009615384615	8.95229868131868	8.8822510989011	9.98016362637363	9.28644769230769	9.43898571428572	9.18930978021979	9.68102010989011	9.29447692307692
238018_at	4.61268824175824	4.79903131868132	3.95408483516484	4.33589560439561	4.06831956043956	5.20012098901099	3.99893538461539	4.5819010989011	3.83296428571429	4.19182428571429	3.70936956043956	3.80920615384615	4.2530578021978	3.90416615384615	4.07391840659341	5.51444087912088	5.82721923076923	4.02535362637362	5.53810703296703	3.70324120879121	4.80597340659341	6.78746324175824	4.03993197802198	4.49852714285714	3.93971120879121	5.08137714285714	6.92875626373626	4.33978384615385	4.27434351648352	3.69185620879121	3.92425021978022	4.58161692307692	5.87737153846154	5.13791142857143	4.33132175824176	7.13306714285714	8.19210450549451	8.21570604395604	9.94614230769231	8.88206912087912	8.45182489010989	8.75337538461538	9.16334439560439	7.17057120879121	7.52364736263736	8.48194417582417	7.13322879120879	8.85757318681318	8.70601032967033	7.90250230769231	7.55999543956044	8.55655164835165	9.10113868131868	8.49618736263736	7.89172043956044	7.33008098901099	9.58170505494506	7.81059076923077	8.7977721978022	9.11731252747253	8.89770395604396	7.55311175824176	8.10655406593407	8.18949637362637	8.68840835164835	7.31023153846154	7.74893186813187	7.45274912087912	8.12365252747253	6.91525604395604
219866_at	4.72747219780219	4.5028143956044	5.16867296703297	6.69122164835165	5.15192071428572	5.91898241758242	5.42060197802198	5.86702945054945	6.67096021978022	5.04362835164835	5.35309483516483	6.26259120879121	5.43668637362637	5.61385857142857	7.90085989010989	5.29731549450549	4.40542065934066	5.61956747252747	5.77574857142857	6.05927329670329	7.26013483516483	7.92173351648352	5.92691626373626	5.03682642857143	6.05568351648352	8.33242868131868	8.65992461538462	5.92178098901099	6.70558637362637	6.88214571428572	4.19638956043956	5.26232296703297	5.20592494505495	5.08539901098901	4.60371274725275	11.6631879120879	11.6983230769231	10.2632131868132	11.1116483516484	10.5411450549451	10.8374241758242	10.0400301648352	10.4668725274725	8.28627648351648	11.1409978021978	9.07419098901098	11.0891197802198	11.2178835164835	10.6227648351648	10.659389010989	10.0836030769231	10.8208153846154	10.1303285714286	10.6510274725275	10.8577142857143	10.4706846153846	9.62807945054945	10.7077736263736	9.68816626373626	10.3964351648352	11.9326516483516	10.5242461538462	11.1754516483516	10.2581681318681	10.9026604395604	10.5185076923077	11.3069142857143	10.5633384615385	11.2497758241758	10.6684730769231
216333_x_at	5.65042313186813	6.0691889010989	5.59607472527473	5.8419045054945	6.49278659340659	5.91248142857143	6.10890626373626	6.32190241758242	6.22126263736264	5.4668667032967	5.93879747252747	5.64773835164835	6.00659230769231	6.49893456043956	8.04598131868132	5.56951725274725	5.0767667032967	5.96010472527473	5.86798252747253	6.73694241758242	6.3684743956044	7.49173373626374	6.13086131868132	5.50650428571429	5.57220241758242	8.1804445054945	7.59303769230769	5.93409318681319	6.6501167032967	6.37288340659341	5.02471659340659	5.36876714285714	6.46081824175824	5.85519230769231	5.3496656043956	9.25546681318681	9.60664934065934	9.62423274725275	9.61803648351648	9.89669043956044	9.71973065934066	8.34576857142857	9.99674241758242	8.97019912087912	10.0918027472527	9.21275912087912	9.39063538461539	9.51574472527473	8.8934745054945	8.91108120879121	9.29366714285714	9.16643186813187	9.70120868131868	8.91757967032967	8.92038978021978	9.36414615384615	8.79545604395605	8.49022868131868	8.05522417582417	9.24358516483517	9.88333967032967	10.0972641758242	8.8185245054945	8.95471615384615	9.89592604395605	9.34710923076923	9.34710923076923	9.06483049450549	9.83235285714286	9.46633648351648
222608_s_at	8.87343549450549	8.9147456043956	8.01536340659341	9.51077802197802	8.58747076923077	9.68874285714286	6.79300120879121	8.34992967032967	8.22442747252747	8.98474626373627	8.88528648351648	8.43759428571429	8.22232582417582	6.85384758241758	8.51069472527473	9.27527978021978	9.32155549450549	9.00941417582418	9.86562626373626	5.82437593406593	6.60979703296703	8.09682450549451	8.43564318681319	8.34313648351648	6.21574868131868	6.82932945054945	8.12029054945055	8.03598087912088	8.5340212087912	8.10667763736264	8.21434648351648	8.78740406593406	9.17421901098901	8.75949505494505	8.81642153846154	3.60679175824176	4.21598945054945	4.32161208791209	4.38767736263736	3.66286027472528	4.09244384615385	4.94170972527472	3.84235714285714	5.22376626373626	3.49523538461538	4.06934148351649	4.10795252747253	4.17211692307692	3.86663208791209	4.36478576923077	5.97596461538462	4.02403186813187	4.58680098901099	4.00266307692308	3.51910659340659	4.60351538461538	3.83084065934066	4.41380230769231	4.0445210989011	4.17061142857143	3.69877274725275	3.9655745054945	4.12825560439561	5.0384143956044	3.79814527472527	4.64654164835165	3.99471098901099	3.66946472527473	3.51838340659341	4.39017945054945
225915_at	4.81898252747253	3.96184417582418	5.48624197802198	6.18222120879121	4.39452252747253	4.35550989010989	5.65814593406594	5.11261159340659	5.75511142857143	4.60134626373627	5.60558	4.5800089010989	4.55856747252747	4.97458967032967	5.97440967032967	4.24906461538461	4.88719417582417	4.33737835164835	4.42102175824176	5.5247189010989	5.13593736263736	5.45774263736264	4.23837021978022	4.94545653846154	3.96718296703297	5.90527956043956	5.9286189010989	4.66794934065934	5.3501906043956	5.23605582417582	5.45103967032967	6.33678423076923	4.39709	5.41148428571429	4.56696478021978	8.64305912087912	8.67698791208791	7.94376406593407	8.08030142857143	8.77368505494505	7.81218417582417	7.37128428571428	8.22442747252747	7.18861868131868	6.77283302197802	7.89438703296703	7.84708538461538	8.35642516483516	7.94466582417583	8.32656747252747	7.56959604395605	7.74940769230769	9.11616153846153	8.03143307692308	8.43900758241758	6.89863038461539	6.8347921978022	7.92947318681319	6.15889626373626	8.05009956043956	8.61092747252748	7.44751901098901	8.18873197802198	7.95754274725275	8.32736318681319	7.76561164835165	8.07584005494505	7.45820153846154	8.46812318681319	7.35661087912088
205384_at	5.80660296703297	6.38604197802198	6.35352571428571	5.86789423076923	6.17924285714286	5.46617131868132	5.7265189010989	6.25007505494506	7.33972846153846	6.08467104395604	5.20918197802198	5.89996362637363	6.10808494505495	5.89390813186813	6.8987245054945	5.60882967032967	7.21653758241758	5.71146758241758	6.3701043956044	6.19774175824176	6.5638178021978	7.10004159340659	6.16535846153846	6.4881812087912	6.64529978021978	7.22676274725275	7.20511538461539	5.88802835164835	6.26683538461539	5.66786406593406	5.60606813186813	6.61457230769231	5.47176241758242	6.07706945054945	5.91319423076923	7.9962456043956	8.49954582417583	8.45136087912087	8.80749582417582	10.0889941758242	9.3813782967033	8.37357758241759	10.533078021978	8.51573835164835	9.3189178021978	9.09135659340659	8.80619736263736	8.78250428571429	7.68958285714286	8.59925626373626	8.34212505494506	8.17852945054945	9.53625736263736	9.12787494505494	9.21578879120879	8.74316005494506	8.05361384615385	8.58643945054945	8.43627307692308	9.30549208791209	8.87011252747253	8.90454846153846	8.44412934065934	8.70354054945055	10.2781681318681	8.54889461538461	9.88201274725275	9.09965351648352	8.98376582417583	9.36452978021978
226627_at	4.74966274725274	4.53610098901099	5.10313912087912	4.75728923076923	5.27621747252747	4.79082692307692	5.65067340659341	5.0170589010989	6.59636989010989	4.34016131868132	4.95157736263736	5.42577054945055	4.62423186813187	4.51348516483516	5.81502681318682	5.03870197802198	4.25251686813187	5.01719087912088	5.00112362637362	5.52148010989011	5.61774417582417	5.6282078021978	4.63837428571429	5.78150340659341	5.55612120879121	5.9433878021978	6.25928252747253	5.44751692307692	5.62096241758242	5.22777593406593	4.49219318681319	5.04440978021978	5.24098967032967	5.39382637362637	4.6833067032967	7.35235659340659	7.79549879120879	7.90673329670329	7.58376439560439	7.30797054945055	7.82731637362637	7.17156153846154	7.85319923076923	7.2168217032967	7.59019208791209	6.84797076923077	7.51839010989011	7.32133549450549	7.50178307692308	7.30673395604396	7.40573912087912	7.24492571428571	7.78216164835165	6.8247732967033	6.9347471978022	7.31002747252747	6.64249912087912	7.1323967032967	6.22251120879121	7.93509615384616	7.95509351648352	7.2926621978022	7.48269703296703	7.41796395604396	7.86020098901099	7.61865120879121	8.2210510989011	7.74196274725275	7.52858868131868	7.67898461538461
204273_at	5.94009483516484	4.61077373626374	4.98224296703297	5.85580225274725	5.02247142857143	5.81038065934066	5.81238340659341	5.86553736263736	6.36377758241758	4.37779736263736	5.5366878021978	5.21882637362637	4.75908659340659	4.6484321978022	6.63891505494506	4.29349274725275	5.38184010989011	4.09629791208791	4.64858274725275	4.87725241758242	6.2699810989011	6.77526285714286	5.37593197802198	5.17489104395604	4.63859692307692	5.69442747252747	7.43956824175824	4.47090428571429	6.84282043956044	6.7636134065934	3.72385538461538	5.10766307692308	4.75166417582417	5.05565175824176	5.2313289010989	9.57160384615385	9.16721186813187	9.90832263736263	9.4898645054945	8.72176087912088	9.1613712087912	8.62404637362637	8.56628494505494	6.53511263736264	8.59838560439561	8.16480593406593	8.90968769230769	9.46429164835165	9.29403186813187	10.1082018681319	9.46633648351648	9.30858989010989	9.86974549450549	9.77263934065934	9.10327802197802	8.55005824175824	8.50147021978022	8.91438098901099	7.64065120879121	9.13893208791209	10.3368175824176	7.25858516483517	9.57043945054945	10.017013956044	9.3947510989011	9.88333967032967	9.51280626373626	9.57421813186813	9.78017538461538	9.0455389010989
202870_s_at	10.3044516483516	9.4658734065934	7.82619571428572	8.54504813186813	7.71857373626374	9.47461659340659	8.73224769230769	8.35655054945055	6.95539494505494	10.8627010989011	8.49478406593407	9.32642296703297	8.81411593406593	8.24435032967033	8.62609120879121	9.12283384615385	10.02967	9.52995681318681	9.58752626373627	7.31182956043956	8.36046296703297	8.32036010989011	9.09354714285714	7.75024461538461	7.96459263736264	6.81383120879121	7.34347318681318	7.52138967032967	8.23732186813187	9.34658054945055	8.96414412087912	9.71763494505495	9.05708065934066	8.57058637362637	8.60638637362638	4.57874225274725	4.51187483516483	4.37017747252747	4.61971313186813	4.01951263736264	4.64779708791209	6.05721098901099	4.67927483516484	5.21550274725275	4.15330868131868	4.18492417582418	4.98585461538462	4.01456571428571	4.69113879120879	4.54913571428572	5.81502681318682	4.45801868131868	4.88654956043956	4.01585197802198	4.35176912087912	5.10408681318681	3.79810384615385	4.74477230769231	5.04906043956044	4.5062178021978	4.39414978021978	4.33473802197802	4.48636483516484	4.52388758241758	4.32535934065934	4.75974747252747	4.34477197802198	4.24534824175824	4.65868142857143	4.55588527472528
203662_s_at	4.65879285714286	4.7288621978022	4.62716087912088	4.85719615384615	5.41148428571429	4.72339318681319	4.73735664835165	4.74926241758242	5.34996615384615	4.70658450549451	5.26137527472528	4.96233857142857	5.03336582417582	5.20672021978022	5.20262439560439	5.36940263736264	4.53658384615385	4.87178725274725	4.65683791208791	5.17352912087912	4.93373978021978	5.20749681318681	4.87674989010989	4.54100373626374	5.27330131868132	5.26201637362637	5.35860318681319	4.40887483516483	4.63824769230769	5.03828637362637	4.38296604395604	5.09708725274725	4.89741582417582	5.08336043956044	4.69725956043956	7.08101923076923	7.34229626373626	6.81053197802198	6.32421131868132	7.40531263736264	6.98186483516483	6.1621456043956	6.92379406593407	6.43958538461538	7.23971131868132	6.65920197802198	6.53958758241758	6.62426494505494	6.74305626373627	6.67070835164835	6.13689021978022	6.5528067032967	7.23729846153846	6.40135164835165	6.54324769230769	6.38988428571429	6.68051516483517	5.94376032967033	5.4181632967033	7.08475164835165	7.01814769230769	6.75168615384616	6.51958120879121	6.62182934065934	7.42395912087912	6.51020604395604	7.08673027472527	7.27414175824176	6.93194615384616	6.37844032967033
32625_at	5.42240758241758	5.64195197802198	5.6867245054945	6.03766340659341	5.90542659340659	6.16513494505494	5.59163461538461	5.58089208791209	7.33163032967033	5.42706142857143	5.80642197802198	5.92388318681319	5.06343175824176	6.03676054945055	6.33454483516484	5.82198087912088	5.34083439560439	4.88034153846154	5.92947241758242	5.70842934065934	5.96628835164835	6.83363692307692	5.53223879120879	5.39000087912088	6.6293067032967	6.15499021978022	6.48310538461539	5.77751989010989	6.16106692307692	6.22390285714286	5.26019142857143	5.28223098901099	5.6896332967033	5.51904846153846	5.51275175824176	7.95774879120879	7.66264043956044	8.13572527472528	8.2876532967033	8.36753846153846	7.7887221978022	7.3988710989011	7.18442714285714	7.55964	8.14939450549451	8.21752912087912	8.08311912087912	8.18656197802198	7.34451043956044	8.43931076923077	7.83008769230769	7.81553549450549	8.21857967032967	8.22753945054945	7.37732582417582	7.82690571428571	7.50094153846154	7.91456538461539	7.48753065934066	8.21148824175824	8.18467373626373	6.9527789010989	7.92463824175824	8.15491461538462	7.91135659340659	7.90003131868132	7.78313043956045	7.66588648351648	7.72939263736264	7.71094703296703
201292_at	10.113450989011	10.060357032967	7.50556538461539	9.60017274725275	9.50527153846154	10.6500945054945	8.94909307692308	8.02267010989011	8.07310549450549	11.2736615384615	10.1707171428571	9.02893208791209	9.71871549450549	8.93462483516483	9.93383912087912	9.91489483516484	10.4976857142857	10.1640634065934	9.88645758241758	7.61040923076924	8.70601032967033	9.58170505494506	8.6013310989011	7.63311912087912	7.52919835164835	7.4843934065934	7.92872813186813	8.12547593406594	9.34754802197802	9.96785417582417	9.81023626373626	10.3281582417582	9.20363868131868	9.43991747252747	10.1819165934066	4.35884901098901	5.07182252747253	4.89760467032967	5.22705186813187	4.44175857142857	4.93229406593407	6.01803043956044	4.81898252747253	5.30759604395605	4.19877956043956	4.87215241758242	4.71374659340659	4.73443450549451	5.48392648351648	4.90779873626374	6.41631747252747	4.65346769230769	5.33041054945055	4.36465065934066	4.80469483516483	5.54275604395604	4.18127373626374	4.77063395604396	4.93041318681319	4.33282236263736	4.22998032967033	4.54513835164835	4.64288868131868	5.2486921978022	4.10045197802198	4.1795643956044	4.57283582417582	4.10489208791209	4.5834367032967	5.20179324175824
219719_at	5.54175296703297	5.49572450549451	6.12037032967033	5.42266395604395	5.76851241758242	6.05568351648352	5.52781527472527	5.83375494505495	7.53218846153846	6.1786778021978	5.24098967032967	5.87407813186813	5.2873345054945	6.04500769230769	6.54132478021978	5.95634318681319	4.91701637362637	5.11483	5.76447351648351	5.82001912087912	7.05879472527473	6.79946736263736	5.71098142857143	5.15493461538461	5.58750472527472	6.60440021978022	6.36431395604396	5.26613219780219	6.19363681318682	6.71091879120879	4.80776659340659	5.22844994505495	5.09676538461538	5.54996054945055	5.3625954945055	7.10139989010989	8.45283813186813	8.49263714285714	8.83497120879121	8.65794615384616	8.58921615384615	9.03378395604396	9.83013252747253	9.19731934065934	8.19025340659341	7.02054846153846	8.17126307692308	8.95200593406594	7.7723921978022	8.42774285714285	8.49707351648352	8.30284681318681	8.43627307692308	8.66593148351649	8.95103395604396	8.87242791208791	7.05854549450549	8.05023285714286	8.27138329670329	9.1588167032967	8.8973489010989	8.12812032967033	7.92405214285714	8.82469186813187	9.18389208791209	8.60729065934066	9.15191747252747	8.53585307692308	8.56652769230769	8.57964598901099
207547_s_at	5.66803054945055	5.84746340659341	6.10243395604396	6.10198659340659	5.77927318681319	5.70438142857143	5.40173637362637	5.50718637362637	5.89728923076923	5.73986076923077	5.89848368131868	5.94726604395604	6.24588505494506	5.99892065934066	6.42983868131868	6.10790274725275	5.78914296703297	5.42722252747253	5.80590945054945	6.38459692307692	7.26309945054945	7.26729164835165	6.0380710989011	5.83797615384616	6.26281087912088	5.97365	8.66697923076923	5.90306846153847	6.43155351648352	6.29957230769231	6.14044703296704	5.86500340659341	6.26978791208791	5.72760054945055	5.64716813186813	9.31261241758242	10.7120956043956	9.40605351648352	10.3890857142857	9.64709505494505	9.77410791208791	8.88433901098901	8.15233824175824	8.07505527472527	9.70017934065934	9.23476362637363	8.83330285714286	10.5479285714286	9.67054098901099	9.45019747252747	8.32864087912088	9.16603461538462	10.4622868131868	11.163471978022	10.4146747252747	8.0299756043956	8.70010879120879	9.52546560439561	8.42611164835165	9.02784285714286	9.32115824175824	8.33699999999999	9.1911617032967	8.91285483516483	8.87989703296703	8.14009065934066	8.98857054945054	9.16294626373627	10.0631694505495	9.34754802197802
213011_s_at	11.9382857142857	12.6333318681319	12.3387087912088	12.0085010989011	11.7203626373626	12.0029637362637	12.247032967033	12.2290494505495	12.0338054945055	12.6706604395604	11.9604307692308	12.6665263736264	12.6527725274725	11.9564791208791	12.0404846153846	12.1527538461538	12.2773252747253	12.7461450549451	12.2062	12.0462791208791	11.898067032967	12.3077406593407	11.7810131868132	12.247032967033	11.9921318681319	12.0667010989011	12.1527538461538	12.2438615384615	12.1217956043956	12.4427428571429	13.2156835164835	12.2062	12.0832582417582	12.5696054945055	12.657021978022	10.5401263736264	10.9295846153846	10.8500648351648	10.5917351648352	10.9318681318681	11.2866758241758	11.5030989010989	11.1224186813187	11.4382967032967	10.9012824175824	10.6629582417582	11.0908769230769	10.6573142857143	10.7713648351648	10.8700241758242	11.1689307692308	11.023256043956	11.0682681318681	10.8232868131868	10.8208153846154	11.1377912087912	11.1549593406593	10.6901252747253	11.4672593406593	11.0374714285714	10.8746076923077	10.9660813186813	10.8880208791209	11.0441549450549	11.0434989010989	10.7816516483516	11.0639923076923	10.9343538461538	10.7435	11.1080291208791
